"imageid","lunar_phase","temperature_f","tmstamp","x_coord","y_coord","num_markings"
"SPIGa2013b_001187","waninggib",29,"2013:03:29 16:00:00",NA,NA,NA
"SPIGa2013b_001188","waninggib",28,"2013:03:29 17:00:00",NA,NA,NA
"SPIGa2013b_001189","waninggib",28,"2013:03:29 18:00:00",NA,NA,NA
"SPIGa2013b_001190","waninggib",27,"2013:03:29 19:00:00",NA,NA,NA
"SPIGa2013b_001191","waninggib",27,"2013:03:29 20:00:00",NA,NA,NA
"SPIGa2013b_001192","waninggib",27,"2013:03:29 21:00:00",NA,NA,NA
"SPIGa2013b_001193","waninggib",26,"2013:03:30 07:00:00",NA,NA,NA
"SPIGa2013b_001194","waninggib",27,"2013:03:30 08:00:00",NA,NA,NA
"SPIGa2013b_001195","waninggib",27,"2013:03:30 09:00:00",NA,NA,NA
"SPIGa2013b_001196","waninggib",27,"2013:03:30 10:00:00",NA,NA,NA
"SPIGa2013b_001197","waninggib",28,"2013:03:30 11:00:00",NA,NA,NA
"SPIGa2013b_001198","waninggib",28,"2013:03:30 12:00:00",NA,NA,NA
"SPIGa2013b_001199","waninggib",29,"2013:03:30 13:00:00",NA,NA,NA
"SPIGa2013b_001200","waninggib",29,"2013:03:30 14:00:00",NA,NA,NA
"SPIGa2013b_001201","waninggib",29,"2013:03:30 15:00:00",NA,NA,NA
"SPIGa2013b_001202","waninggib",29,"2013:03:30 16:00:00",NA,NA,NA
"SPIGa2013b_001203","waninggib",28,"2013:03:30 17:00:00",NA,NA,NA
"SPIGa2013b_001204","waninggib",28,"2013:03:30 18:00:00",NA,NA,NA
"SPIGa2013b_001205","waninggib",27,"2013:03:30 19:00:00",NA,NA,NA
"SPIGa2013b_001206","waninggib",27,"2013:03:30 20:00:00",NA,NA,NA
"SPIGa2013b_001207","waninggib",27,"2013:03:30 21:00:00",NA,NA,NA
"SPIGa2013b_001208","waninggib",24,"2013:03:31 07:00:00",NA,NA,NA
"SPIGa2013b_001209","waninggib",26,"2013:03:31 08:00:00",NA,NA,NA
"SPIGa2013b_001210","waninggib",28,"2013:03:31 09:00:00",NA,NA,NA
"SPIGa2013b_001211","waninggib",28,"2013:03:31 10:00:00",NA,NA,NA
"SPIGa2013b_001212","waninggib",28,"2013:03:31 11:00:00",NA,NA,NA
"SPIGa2013b_001213","waninggib",28,"2013:03:31 12:00:00",NA,NA,NA
"SPIGa2013b_001214","waninggib",28,"2013:03:31 13:00:00",NA,NA,NA
"SPIGa2013b_001215","waninggib",28,"2013:03:31 14:00:00",NA,NA,NA
"SPIGa2013b_001216","waninggib",29,"2013:03:31 15:00:00",NA,NA,NA
"SPIGa2013b_001217","waninggib",32,"2013:03:31 16:00:00",NA,NA,NA
"SPIGa2013b_001218","waninggib",31,"2013:03:31 17:00:00",NA,NA,NA
"SPIGa2013b_001219","waninggib",32,"2013:03:31 18:00:00",NA,NA,NA
"SPIGa2013b_001220","waninggib",33,"2013:03:31 19:00:00",NA,NA,NA
"SPIGa2013b_001221","waninggib",31,"2013:03:31 20:00:00",NA,NA,NA
"SPIGa2013b_001222","waninggib",31,"2013:03:31 21:00:00",NA,NA,NA
"SPIGa2013b_001223","lastq",32,"2013:04:01 07:00:00",NA,NA,NA
"SPIGa2013b_001224","lastq",31,"2013:04:01 08:00:00",NA,NA,NA
"SPIGa2013b_001225","lastq",31,"2013:04:01 09:00:00",NA,NA,NA
"SPIGa2013b_001226","lastq",32,"2013:04:01 10:00:00",NA,NA,NA
"SPIGa2013b_001227","lastq",33,"2013:04:01 11:00:00",NA,NA,NA
"SPIGa2013b_001228","lastq",33,"2013:04:01 12:00:00",NA,NA,NA
"SPIGa2013b_001229","lastq",32,"2013:04:01 13:00:00",NA,NA,NA
"SPIGa2013b_001230","lastq",34,"2013:04:01 14:00:00",NA,NA,NA
"SPIGa2013b_001231","lastq",35,"2013:04:01 15:00:00",NA,NA,NA
"SPIGa2013b_001232","lastq",35,"2013:04:01 16:00:00",NA,NA,NA
"SPIGa2013b_001233","lastq",33,"2013:04:01 17:00:00",NA,NA,NA
"SPIGa2013b_001234","lastq",34,"2013:04:01 18:00:00",NA,NA,NA
"SPIGa2013b_001235","lastq",34,"2013:04:01 19:00:00",NA,NA,NA
"SPIGa2013b_001236","lastq",34,"2013:04:01 20:00:00",NA,NA,NA
"SPIGa2013b_001237","lastq",33,"2013:04:01 21:00:00",NA,NA,NA
"SPIGa2013b_001238","lastq",31,"2013:04:02 07:00:00",NA,NA,NA
"SPIGa2013b_001239","lastq",31,"2013:04:02 08:00:00",NA,NA,NA
"SPIGa2013b_001240","lastq",31,"2013:04:02 09:00:00",NA,NA,NA
"SPIGa2013b_001241","lastq",32,"2013:04:02 10:00:00",NA,NA,NA
"SPIGa2013b_001242","lastq",32,"2013:04:02 11:00:00",NA,NA,NA
"SPIGa2013b_001243","lastq",34,"2013:04:02 12:00:00",NA,NA,NA
"SPIGa2013b_001244","lastq",34,"2013:04:02 13:00:00",NA,NA,NA
"SPIGa2013b_001245","lastq",34,"2013:04:02 14:00:00",NA,NA,NA
"SPIGa2013b_001246","lastq",38,"2013:04:02 15:00:00",NA,NA,NA
"SPIGa2013b_001247","lastq",38,"2013:04:02 16:00:00",NA,NA,NA
"SPIGa2013b_001248","lastq",34,"2013:04:02 17:00:00",NA,NA,NA
"SPIGa2013b_001249","lastq",33,"2013:04:02 18:00:00",NA,NA,NA
"SPIGa2013b_001250","lastq",32,"2013:04:02 19:00:00",NA,NA,NA
"SPIGa2013b_001251","lastq",31,"2013:04:02 20:00:00",NA,NA,NA
"SPIGa2013b_001252","lastq",31,"2013:04:02 21:00:00",NA,NA,NA
"SPIGa2013b_001253","lastq",33,"2013:04:03 07:00:00",NA,NA,NA
"SPIGa2013b_001254","lastq",33,"2013:04:03 08:00:00",NA,NA,NA
"SPIGa2013b_001255","lastq",33,"2013:04:03 09:00:00",NA,NA,NA
"SPIGa2013b_001256","lastq",34,"2013:04:03 10:00:00",NA,NA,NA
"SPIGa2013b_001257","lastq",33,"2013:04:03 11:00:00",NA,NA,NA
"SPIGa2013b_001258","lastq",35,"2013:04:03 12:00:00",NA,NA,NA
"SPIGa2013b_001259","lastq",36,"2013:04:03 13:00:00",NA,NA,NA
"SPIGa2013b_001260","lastq",36,"2013:04:03 14:00:00",NA,NA,NA
"SPIGa2013b_001261","lastq",35,"2013:04:03 15:00:00",NA,NA,NA
"SPIGa2013b_001262","lastq",32,"2013:04:03 16:00:00",NA,NA,NA
"SPIGa2013b_001263","lastq",32,"2013:04:03 17:00:00",NA,NA,NA
"SPIGa2013b_001264","lastq",31,"2013:04:03 18:00:00",NA,NA,NA
"SPIGa2013b_001265","lastq",31,"2013:04:03 19:00:00",NA,NA,NA
"SPIGa2013b_001266","lastq",30,"2013:04:03 20:00:00",NA,NA,NA
"SPIGa2013b_001267","lastq",30,"2013:04:03 21:00:00",NA,NA,NA
"SPIGa2013b_001268","lastq",27,"2013:04:04 07:00:00",NA,NA,NA
"SPIGa2013b_001269","lastq",28,"2013:04:04 08:00:00",NA,NA,NA
"SPIGa2013b_001270","lastq",28,"2013:04:04 09:00:00",NA,NA,NA
"SPIGa2013b_001271","lastq",30,"2013:04:04 10:00:00",NA,NA,NA
"SPIGa2013b_001272","lastq",39,"2013:04:04 11:00:00",NA,NA,NA
"SPIGa2013b_001273","lastq",43,"2013:04:04 12:00:00",NA,NA,NA
"SPIGa2013b_001274","lastq",38,"2013:04:04 13:00:00",NA,NA,NA
"SPIGa2013b_001275","lastq",39,"2013:04:04 14:00:00",NA,NA,NA
"SPIGa2013b_001276","lastq",47,"2013:04:04 15:00:00",NA,NA,NA
"SPIGa2013b_001277","lastq",47,"2013:04:04 16:00:00",NA,NA,NA
"SPIGa2013b_001278","lastq",34,"2013:04:04 17:00:00",NA,NA,NA
"SPIGa2013b_001279","lastq",30,"2013:04:04 18:00:00",NA,NA,NA
"SPIGa2013b_001280","lastq",28,"2013:04:04 19:00:00",NA,NA,NA
"SPIGa2013b_001281","lastq",29,"2013:04:04 20:00:00",NA,NA,NA
"SPIGa2013b_001282","lastq",29,"2013:04:04 21:00:00",NA,NA,NA
"SPIGa2013b_001283","oldcres",28,"2013:04:05 07:00:00",NA,NA,NA
"SPIGa2013b_001284","oldcres",28,"2013:04:05 08:00:00",NA,NA,NA
"SPIGa2013b_001285","oldcres",29,"2013:04:05 09:00:00",NA,NA,NA
"SPIGa2013b_001286","oldcres",30,"2013:04:05 10:00:00",NA,NA,NA
"SPIGa2013b_001287","oldcres",31,"2013:04:05 11:00:00",NA,NA,NA
"SPIGa2013b_001288","oldcres",35,"2013:04:05 12:00:00",NA,NA,NA
"SPIGa2013b_001289","oldcres",36,"2013:04:05 13:00:00",NA,NA,NA
"SPIGa2013b_001290","oldcres",36,"2013:04:05 14:00:00",NA,NA,NA
"SPIGa2013b_001291","oldcres",33,"2013:04:05 15:00:00",NA,NA,NA
"SPIGa2013b_001292","oldcres",30,"2013:04:05 16:00:00",NA,NA,NA
"SPIGa2013b_001293","oldcres",31,"2013:04:05 17:00:00",NA,NA,NA
"SPIGa2013b_001294","oldcres",31,"2013:04:05 18:00:00",NA,NA,NA
"SPIGa2013b_001295","oldcres",31,"2013:04:05 19:00:00",NA,NA,NA
"SPIGa2013b_001296","oldcres",32,"2013:04:05 20:00:00",NA,NA,NA
"SPIGa2013b_001297","oldcres",32,"2013:04:05 21:00:00",NA,NA,NA
"SPIGa2013b_001298","oldcres",32,"2013:04:06 07:00:00",NA,NA,NA
"SPIGa2013b_001299","oldcres",32,"2013:04:06 08:00:00",NA,NA,NA
"SPIGa2013b_001300","oldcres",32,"2013:04:06 09:00:00",NA,NA,NA
"SPIGa2013b_001301","oldcres",32,"2013:04:06 10:00:00",NA,NA,NA
"SPIGa2013b_001302","oldcres",32,"2013:04:06 11:00:00",NA,NA,NA
"SPIGa2013b_001303","oldcres",32,"2013:04:06 12:00:00",NA,NA,NA
"SPIGa2013b_001304","oldcres",33,"2013:04:06 13:00:00",NA,NA,NA
"SPIGa2013b_001305","oldcres",33,"2013:04:06 14:00:00",NA,NA,NA
"SPIGa2013b_001306","oldcres",33,"2013:04:06 15:00:00",NA,NA,NA
"SPIGa2013b_001307","oldcres",31,"2013:04:06 16:00:00",NA,NA,NA
"SPIGa2013b_001308","oldcres",31,"2013:04:06 17:00:00",NA,NA,NA
"SPIGa2013b_001309","oldcres",30,"2013:04:06 18:00:00",NA,NA,NA
"SPIGa2013b_001310","oldcres",29,"2013:04:06 19:00:00",NA,NA,NA
"SPIGa2013b_001311","oldcres",30,"2013:04:06 20:00:00",NA,NA,NA
"SPIGa2013b_001312","oldcres",29,"2013:04:06 21:00:00",NA,NA,NA
"SPIGa2013b_001313","oldcres",26,"2013:04:07 07:00:00",NA,NA,NA
"SPIGa2013b_001314","oldcres",26,"2013:04:07 08:00:00",NA,NA,NA
"SPIGa2013b_001315","oldcres",26,"2013:04:07 09:00:00",NA,NA,NA
"SPIGa2013b_001316","oldcres",27,"2013:04:07 10:00:00",NA,NA,NA
"SPIGa2013b_001317","oldcres",30,"2013:04:07 11:00:00",NA,NA,NA
"SPIGa2013b_001318","oldcres",29,"2013:04:07 12:00:00",NA,NA,NA
"SPIGa2013b_001319","oldcres",29,"2013:04:07 13:00:00",NA,NA,NA
"SPIGa2013b_001320","oldcres",28,"2013:04:07 14:00:00",NA,NA,NA
"SPIGa2013b_001321","oldcres",27,"2013:04:07 15:00:00",NA,NA,NA
"SPIGa2013b_001322","oldcres",27,"2013:04:07 16:00:00",NA,NA,NA
"SPIGa2013b_001323","oldcres",27,"2013:04:07 17:00:00",NA,NA,NA
"SPIGa2013b_001324","oldcres",26,"2013:04:07 18:00:00",NA,NA,NA
"SPIGa2013b_001325","oldcres",26,"2013:04:07 19:00:00",NA,NA,NA
"SPIGa2013b_001326","oldcres",26,"2013:04:07 20:00:00",NA,NA,NA
"SPIGa2013b_001327","oldcres",26,"2013:04:07 21:00:00",NA,NA,NA
"SPIGa2013b_001328","oldcres",27,"2013:04:08 07:00:00",NA,NA,NA
"SPIGa2013b_001329","oldcres",27,"2013:04:08 08:00:00",NA,NA,NA
"SPIGa2013b_001330","oldcres",28,"2013:04:08 09:00:00",NA,NA,NA
"SPIGa2013b_001331","oldcres",29,"2013:04:08 10:00:00",NA,NA,NA
"SPIGa2013b_001332","oldcres",31,"2013:04:08 11:00:00",NA,NA,NA
"SPIGa2013b_001333","oldcres",31,"2013:04:08 12:00:00",NA,NA,NA
"SPIGa2013b_001334","oldcres",32,"2013:04:08 13:00:00",NA,NA,NA
"SPIGa2013b_001335","oldcres",32,"2013:04:08 14:00:00",NA,NA,NA
"SPIGa2013b_001336","oldcres",32,"2013:04:08 15:00:00",NA,NA,NA
"SPIGa2013b_001337","oldcres",32,"2013:04:08 16:00:00",NA,NA,NA
"SPIGa2013b_001338","oldcres",31,"2013:04:08 17:00:00",NA,NA,NA
"SPIGa2013b_001339","oldcres",31,"2013:04:08 18:00:00",NA,NA,NA
"SPIGa2013b_001340","oldcres",32,"2013:04:08 19:00:00",NA,NA,NA
"SPIGa2013b_001341","oldcres",32,"2013:04:08 20:00:00",NA,NA,NA
"SPIGa2013b_001342","oldcres",32,"2013:04:08 21:00:00",NA,NA,NA
"SPIGa2013b_001343","new",36,"2013:04:09 07:00:00",NA,NA,NA
"SPIGa2013b_001344","new",36,"2013:04:09 08:00:00",NA,NA,NA
"SPIGa2013b_001345","new",36,"2013:04:09 09:00:00",NA,NA,NA
"SPIGa2013b_001346","new",36,"2013:04:09 10:00:00",NA,NA,NA
"SPIGa2013b_001347","new",36,"2013:04:09 11:00:00",NA,NA,NA
"SPIGa2013b_001348","new",36,"2013:04:09 12:00:00",NA,NA,NA
"SPIGa2013b_001349","new",36,"2013:04:09 13:00:00",NA,NA,NA
"SPIGa2013b_001350","new",36,"2013:04:09 14:00:00",NA,NA,NA
"SPIGa2013b_001351","new",36,"2013:04:09 15:00:00",NA,NA,NA
"SPIGa2013b_001352","new",35,"2013:04:09 16:00:00",NA,NA,NA
"SPIGa2013b_001353","new",35,"2013:04:09 17:00:00",NA,NA,NA
"SPIGa2013b_001354","new",35,"2013:04:09 18:00:00",NA,NA,NA
"SPIGa2013b_001355","new",34,"2013:04:09 19:00:00",NA,NA,NA
"SPIGa2013b_001356","new",34,"2013:04:09 20:00:00",NA,NA,NA
"SPIGa2013b_001357","new",34,"2013:04:09 21:00:00",NA,NA,NA
"SPIGa2013b_001358","new",33,"2013:04:10 07:00:00",NA,NA,NA
"SPIGa2013b_001359","new",34,"2013:04:10 08:00:00",NA,NA,NA
"SPIGa2013b_001360","new",36,"2013:04:10 09:00:00",NA,NA,NA
"SPIGa2013b_001361","new",36,"2013:04:10 10:00:00",NA,NA,NA
"SPIGa2013b_001362","new",35,"2013:04:10 11:00:00",NA,NA,NA
"SPIGa2013b_001363","new",35,"2013:04:10 12:00:00",NA,NA,NA
"SPIGa2013b_001364","new",34,"2013:04:10 13:00:00",NA,NA,NA
"SPIGa2013b_001365","new",36,"2013:04:10 14:00:00",NA,NA,NA
"SPIGa2013b_001366","new",39,"2013:04:10 15:00:00",NA,NA,NA
"SPIGa2013b_001367","new",39,"2013:04:10 16:00:00",NA,NA,NA
"SPIGa2013b_001368","new",37,"2013:04:10 17:00:00",NA,NA,NA
"SPIGa2013b_001369","new",36,"2013:04:10 18:00:00",NA,NA,NA
"SPIGa2013b_001370","new",35,"2013:04:10 19:00:00",NA,NA,NA
"SPIGa2013b_001371","new",36,"2013:04:10 20:00:00",NA,NA,NA
"SPIGa2013b_001372","new",34,"2013:04:10 21:00:00",NA,NA,NA
"SPIGa2013b_001373","new",28,"2013:04:11 07:00:00",NA,NA,NA
"SPIGa2013b_001374","new",28,"2013:04:11 08:00:00",NA,NA,NA
"SPIGa2013b_001375","new",28,"2013:04:11 09:00:00",NA,NA,NA
"SPIGa2013b_001376","new",28,"2013:04:11 10:00:00",NA,NA,NA
"SPIGa2013b_001377","new",28,"2013:04:11 11:00:00",NA,NA,NA
"SPIGa2013b_001378","new",30,"2013:04:11 12:00:00",NA,NA,NA
"SPIGa2013b_001379","new",32,"2013:04:11 13:00:00",NA,NA,NA
"SPIGa2013b_001380","new",32,"2013:04:11 14:00:00",NA,NA,NA
"SPIGa2013b_001381","new",38,"2013:04:11 15:00:00",NA,NA,NA
"SPIGa2013b_001382","new",33,"2013:04:11 16:00:00",NA,NA,NA
"SPIGa2013b_001383","new",29,"2013:04:11 17:00:00",NA,NA,NA
"SPIGa2013b_001384","new",29,"2013:04:11 18:00:00",NA,NA,NA
"SPIGa2013b_001385","new",29,"2013:04:11 19:00:00",NA,NA,NA
"SPIGa2013b_001386","new",29,"2013:04:11 20:00:00",NA,NA,NA
"SPIGa2013b_001387","new",29,"2013:04:11 21:00:00",NA,NA,NA
"SPIGa2013b_001388","new",32,"2013:04:12 07:00:00",NA,NA,NA
"SPIGa2013b_001389","new",33,"2013:04:12 08:00:00",NA,NA,NA
"SPIGa2013b_001390","new",33,"2013:04:12 09:00:00",NA,NA,NA
"SPIGa2013b_001391","new",32,"2013:04:12 10:00:00",NA,NA,NA
"SPIGa2013b_001392","new",33,"2013:04:12 11:00:00",NA,NA,NA
"SPIGa2013b_001393","new",33,"2013:04:12 12:00:00",NA,NA,NA
"SPIGa2013b_001394","new",33,"2013:04:12 13:00:00",NA,NA,NA
"SPIGa2013b_001395","new",33,"2013:04:12 14:00:00",NA,NA,NA
"SPIGa2013b_001396","new",33,"2013:04:12 15:00:00",NA,NA,NA
"SPIGa2013b_001397","new",33,"2013:04:12 16:00:00",NA,NA,NA
"SPIGa2013b_001398","new",32,"2013:04:12 17:00:00",NA,NA,NA
"SPIGa2013b_001399","new",33,"2013:04:12 18:00:00",NA,NA,NA
"SPIGa2013b_001400","new",33,"2013:04:12 19:00:00",NA,NA,NA
"SPIGa2013b_001401","new",34,"2013:04:12 20:00:00",NA,NA,NA
"SPIGa2013b_001402","new",33,"2013:04:12 21:00:00",NA,NA,NA
"SPIGa2013b_001403","newcres",32,"2013:04:13 07:00:00",NA,NA,NA
"SPIGa2013b_001404","newcres",31,"2013:04:13 08:00:00",NA,NA,NA
"SPIGa2013b_001405","newcres",31,"2013:04:13 09:00:00",NA,NA,NA
"SPIGa2013b_001406","newcres",31,"2013:04:13 10:00:00",NA,NA,NA
"SPIGa2013b_001407","newcres",31,"2013:04:13 11:00:00",NA,NA,NA
"SPIGa2013b_001408","newcres",32,"2013:04:13 12:00:00",NA,NA,NA
"SPIGa2013b_001409","newcres",32,"2013:04:13 13:00:00",NA,NA,NA
"SPIGa2013b_001410","newcres",32,"2013:04:13 14:00:00",NA,NA,NA
"SPIGa2013b_001411","newcres",38,"2013:04:13 15:00:00",NA,NA,NA
"SPIGa2013b_001412","newcres",39,"2013:04:13 16:00:00",NA,NA,NA
"SPIGa2013b_001413","newcres",31,"2013:04:13 17:00:00",NA,NA,NA
"SPIGa2013b_001414","newcres",29,"2013:04:13 18:00:00",NA,NA,NA
"SPIGa2013b_001415","newcres",31,"2013:04:13 19:00:00",NA,NA,NA
"SPIGa2013b_001416","newcres",30,"2013:04:13 20:00:00",NA,NA,NA
"SPIGa2013b_001417","newcres",31,"2013:04:13 21:00:00",NA,NA,NA
"SPIGa2013b_001418","newcres",32,"2013:04:14 07:00:00",NA,NA,NA
"SPIGa2013b_001419","newcres",32,"2013:04:14 08:00:00",NA,NA,NA
"SPIGa2013b_001420","newcres",32,"2013:04:14 09:00:00",NA,NA,NA
"SPIGa2013b_001421","newcres",32,"2013:04:14 10:00:00",NA,NA,NA
"SPIGa2013b_001422","newcres",32,"2013:04:14 11:00:00",NA,NA,NA
"SPIGa2013b_001423","newcres",32,"2013:04:14 12:00:00",NA,NA,NA
"SPIGa2013b_001424","newcres",32,"2013:04:14 13:00:00",NA,NA,NA
"SPIGa2013b_001425","newcres",32,"2013:04:14 14:00:00",NA,NA,NA
"SPIGa2013b_001426","newcres",32,"2013:04:14 15:00:00",NA,NA,NA
"SPIGa2013b_001427","newcres",32,"2013:04:14 16:00:00",NA,NA,NA
"SPIGa2013b_001428","newcres",32,"2013:04:14 17:00:00",NA,NA,NA
"SPIGa2013b_001429","newcres",31,"2013:04:14 18:00:00",NA,NA,NA
"SPIGa2013b_001430","newcres",31,"2013:04:14 19:00:00",NA,NA,NA
"SPIGa2013b_001431","newcres",30,"2013:04:14 20:00:00",NA,NA,NA
"SPIGa2013b_001432","newcres",30,"2013:04:14 21:00:00",NA,NA,NA
"SPIGa2013b_001433","newcres",28,"2013:04:15 07:00:00",NA,NA,NA
"SPIGa2013b_001434","newcres",28,"2013:04:15 08:00:00",NA,NA,NA
"SPIGa2013b_001435","newcres",27,"2013:04:15 09:00:00",NA,NA,NA
"SPIGa2013b_001436","newcres",28,"2013:04:15 10:00:00",NA,NA,NA
"SPIGa2013b_001437","newcres",28,"2013:04:15 11:00:00",NA,NA,NA
"SPIGa2013b_001438","newcres",28,"2013:04:15 12:00:00",NA,NA,NA
"SPIGa2013b_001439","newcres",28,"2013:04:15 13:00:00",NA,NA,NA
"SPIGa2013b_001440","newcres",29,"2013:04:15 14:00:00",NA,NA,NA
"SPIGa2013b_001441","newcres",28,"2013:04:15 15:00:00",NA,NA,NA
"SPIGa2013b_001442","newcres",30,"2013:04:15 16:00:00",NA,NA,NA
"SPIGa2013b_001443","newcres",31,"2013:04:15 17:00:00",NA,NA,NA
"SPIGa2013b_001444","newcres",31,"2013:04:15 18:00:00",NA,NA,NA
"SPIGa2013b_001445","newcres",31,"2013:04:15 19:00:00",NA,NA,NA
"SPIGa2013b_001446","newcres",29,"2013:04:15 20:00:00",NA,NA,NA
"SPIGa2013b_001447","newcres",28,"2013:04:15 21:00:00",NA,NA,NA
"SPIGa2013b_001448","firstq",24,"2013:04:16 07:00:00",NA,NA,NA
"SPIGa2013b_001449","firstq",25,"2013:04:16 08:00:00",NA,NA,NA
"SPIGa2013b_001450","firstq",24,"2013:04:16 09:00:00",NA,NA,NA
"SPIGa2013b_001451","firstq",24,"2013:04:16 10:00:00",NA,NA,NA
"SPIGa2013b_001452","firstq",27,"2013:04:16 11:00:00",NA,NA,NA
"SPIGa2013b_001453","firstq",27,"2013:04:16 12:00:00",NA,NA,NA
"SPIGa2013b_001454","firstq",28,"2013:04:16 13:00:00",NA,NA,NA
"SPIGa2013b_001455","firstq",27,"2013:04:16 14:00:00",NA,NA,NA
"SPIGa2013b_001456","firstq",27,"2013:04:16 15:00:00",NA,NA,NA
"SPIGa2013b_001457","firstq",27,"2013:04:16 16:00:00",NA,NA,NA
"SPIGa2013b_001458","firstq",28,"2013:04:16 17:00:00",NA,NA,NA
"SPIGa2013b_001459","firstq",27,"2013:04:16 18:00:00",NA,NA,NA
"SPIGa2013b_001460","firstq",26,"2013:04:16 19:00:00",NA,NA,NA
"SPIGa2013b_001461","firstq",26,"2013:04:16 20:00:00",NA,NA,NA
"SPIGa2013b_001462","firstq",26,"2013:04:16 21:00:00",NA,NA,NA
"SPIGa2013b_001463","firstq",21,"2013:04:17 07:00:00",NA,NA,NA
"SPIGa2013b_001464","firstq",21,"2013:04:17 08:00:00",NA,NA,NA
"SPIGa2013b_001465","firstq",20,"2013:04:17 09:00:00",NA,NA,NA
"SPIGa2013b_001466","firstq",23,"2013:04:17 10:00:00",NA,NA,NA
"SPIGa2013b_001467","firstq",25,"2013:04:17 11:00:00",NA,NA,NA
"SPIGa2013b_001468","firstq",27,"2013:04:17 12:00:00",NA,NA,NA
"SPIGa2013b_001469","firstq",27,"2013:04:17 13:00:00",NA,NA,NA
"SPIGa2013b_001470","firstq",29,"2013:04:17 14:00:00",NA,NA,NA
"SPIGa2013b_001471","firstq",28,"2013:04:17 15:00:00",NA,NA,NA
"SPIGa2013b_001472","firstq",27,"2013:04:17 16:00:00",NA,NA,NA
"SPIGa2013b_001473","firstq",26,"2013:04:17 17:00:00",NA,NA,NA
"SPIGa2013b_001474","firstq",26,"2013:04:17 18:00:00",NA,NA,NA
"SPIGa2013b_001475","firstq",26,"2013:04:17 19:00:00",NA,NA,NA
"SPIGa2013b_001476","firstq",26,"2013:04:17 20:00:00",NA,NA,NA
"SPIGa2013b_001477","firstq",25,"2013:04:17 21:00:00",NA,NA,NA
"SPIGa2013b_001478","firstq",30,"2013:04:18 07:00:00",NA,NA,NA
"SPIGa2013b_001479","firstq",31,"2013:04:18 08:00:00",NA,NA,NA
"SPIGa2013b_001480","firstq",31,"2013:04:18 09:00:00",NA,NA,NA
"SPIGa2013b_001481","firstq",33,"2013:04:18 10:00:00",NA,NA,NA
"SPIGa2013b_001482","firstq",36,"2013:04:18 11:00:00",NA,NA,NA
"SPIGa2013b_001483","firstq",34,"2013:04:18 12:00:00",NA,NA,NA
"SPIGa2013b_001484","firstq",35,"2013:04:18 13:00:00",NA,NA,NA
"SPIGa2013b_001485","firstq",36,"2013:04:18 14:00:00",NA,NA,NA
"SPIGa2013b_001486","firstq",34,"2013:04:18 15:00:00",NA,NA,NA
"SPIGa2013b_001487","firstq",34,"2013:04:18 16:00:00",NA,NA,NA
"SPIGa2013b_001488","firstq",33,"2013:04:18 17:00:00",NA,NA,NA
"SPIGa2013b_001489","firstq",33,"2013:04:18 18:00:00",NA,NA,NA
"SPIGa2013b_001490","firstq",34,"2013:04:18 19:00:00",NA,NA,NA
"SPIGa2013b_001491","firstq",33,"2013:04:18 20:00:00",NA,NA,NA
"SPIGa2013b_001492","firstq",33,"2013:04:18 21:00:00",NA,NA,NA
"SPIGa2013b_001493","firstq",32,"2013:04:19 07:00:00",NA,NA,NA
"SPIGa2013b_001494","firstq",32,"2013:04:19 08:00:00",NA,NA,NA
"SPIGa2013b_001495","firstq",33,"2013:04:19 09:00:00",NA,NA,NA
"SPIGa2013b_001496","firstq",33,"2013:04:19 10:00:00",NA,NA,NA
"SPIGa2013b_001497","firstq",33,"2013:04:19 11:00:00",NA,NA,NA
"SPIGa2013b_001498","firstq",32,"2013:04:19 12:00:00",NA,NA,NA
"SPIGa2013b_001499","firstq",33,"2013:04:19 13:00:00",NA,NA,NA
"SPIGa2013b_001500","firstq",32,"2013:04:19 14:00:00",NA,NA,NA
"SPIGa2013b_001501","firstq",34,"2013:04:19 15:00:00",NA,NA,NA
"SPIGa2013b_001502","firstq",33,"2013:04:19 16:00:00",NA,NA,NA
"SPIGa2013b_001503","firstq",34,"2013:04:19 17:00:00",NA,NA,NA
"SPIGa2013b_001504","firstq",33,"2013:04:19 18:00:00",NA,NA,NA
"SPIGa2013b_001505","firstq",33,"2013:04:19 19:00:00",NA,NA,NA
"SPIGa2013b_001506","firstq",33,"2013:04:19 20:00:00",NA,NA,NA
"SPIGa2013b_001507","firstq",33,"2013:04:19 21:00:00",NA,NA,NA
"SPIGa2013b_001508","waxinggib",31,"2013:04:20 07:00:00",NA,NA,NA
"SPIGa2013b_001509","waxinggib",32,"2013:04:20 08:00:00",NA,NA,NA
"SPIGa2013b_001510","waxinggib",31,"2013:04:20 09:00:00",NA,NA,NA
"SPIGa2013b_001511","waxinggib",31,"2013:04:20 10:00:00",NA,NA,NA
"SPIGa2013b_001512","waxinggib",31,"2013:04:20 11:00:00",NA,NA,NA
"SPIGa2013b_001513","waxinggib",32,"2013:04:20 12:00:00",NA,NA,NA
"SPIGa2013b_001514","waxinggib",32,"2013:04:20 13:00:00",NA,NA,NA
"SPIGa2013b_001515","waxinggib",31,"2013:04:20 14:00:00",NA,NA,NA
"SPIGa2013b_001516","waxinggib",31,"2013:04:20 15:00:00",NA,NA,NA
"SPIGa2013b_001517","waxinggib",31,"2013:04:20 16:00:00",NA,NA,NA
"SPIGa2013b_001518","waxinggib",30,"2013:04:20 17:00:00",NA,NA,NA
